tree_id,split,M01,M03,M05,M06,M07,M08,M16,M19,M30,M31,M33,vis,sid,gmb,med,adp,any_pass,winners
DAMIMAS_A21B_0143,train,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,M33
DAMIMAS_A21B_0144,val,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"M01,M03,M05,M06,M07,M08,M16,M19,M30,M31,M33,vis,sid,gmb,med,adp"
DAMIMAS_A21B_0145,val,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"M01,M03,M05,M06,M07,M08,M16,M19,M30,M31,M33,vis,sid,gmb,med,adp"
DAMIMAS_A21B_0146,val,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"M01,M03,M05,M06,M07,M08,M16,M19,M30,M31,M33,vis,sid,gmb,med,adp"
DAMIMAS_A21B_0147,val,1,0,0,1,1,1,0,0,0,1,1,1,1,0,1,0,1,"M01,M06,M07,M08,M31,M33,vis,sid,med"
DAMIMAS_A21B_0148,val,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"M01,M03,M05,M06,M07,M08,M16,M19,M30,M31,M33,vis,sid,gmb,med,adp"
DAMIMAS_A21B_0149,val,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"M01,M03,M05,M06,M07,M08,M16,M19,M30,M31,M33,vis,sid,gmb,med,adp"
DAMIMAS_A21B_0150,val,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,"M01,M03,M05,M06,M07,M08,M16,M30,M31,M33,vis,sid,gmb,med"
DAMIMAS_A21B_0151,val,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
DAMIMAS_A21B_0152,val,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
DAMIMAS_A21B_0153,val,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"M01,M03,M05,M06,M07,M08,M16,M19,M30,M31,M33,vis,sid,gmb,med,adp"
DAMIMAS_A21B_0154,val,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,0,1,"M01,M03,M05,M06,M07,M08,M16,M31,vis,sid,gmb,med"
DAMIMAS_A21B_0155,val,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"M01,M03,M05,M06,M07,M08,M16,M19,M30,M31,M33,vis,sid,gmb,med,adp"
DAMIMAS_A21B_0156,val,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"M01,M03,M05,M06,M07,M08,M16,M19,M30,M31,M33,vis,sid,gmb,med,adp"
DAMIMAS_A21B_0157,val,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"M01,M03,M05,M06,M07,M08,M16,M19,M30,M31,M33,vis,sid,gmb,med,adp"
DAMIMAS_A21B_0158,val,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"M01,M03,M05,M06,M07,M08,M16,M19,M30,M31,M33,vis,sid,gmb,med,adp"
DAMIMAS_A21B_0159,val,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"M01,M03,M05,M06,M07,M08,M16,M19,M30,M31,M33,vis,sid,gmb,med,adp"
DAMIMAS_A21B_0160,val,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"M01,M03,M05,M06,M07,M08,M16,M19,M30,M31,M33,vis,sid,gmb,med,adp"
DAMIMAS_A21B_0161,val,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"M01,M03,M05,M06,M07,M08,M16,M19,M30,M31,M33,vis,sid,gmb,med,adp"
DAMIMAS_A21B_0162,val,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
DAMIMAS_A21B_0163,val,0,0,0,1,1,1,0,0,1,0,1,1,1,0,1,0,1,"M06,M07,M08,M30,M33,vis,sid,med"
DAMIMAS_A21B_0164,val,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"M01,M03,M05,M06,M07,M08,M16,M19,M30,M31,M33,vis,sid,gmb,med,adp"
DAMIMAS_A21B_0165,val,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"M01,M03,M05,M06,M07,M08,M16,M19,M30,M31,M33,vis,sid,gmb,med,adp"
DAMIMAS_A21B_0166,val,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"M01,M03,M05,M06,M07,M08,M16,M19,M30,M31,M33,vis,sid,gmb,med,adp"
DAMIMAS_A21B_0167,val,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"M01,M03,M05,M06,M07,M08,M16,M19,M30,M31,M33,vis,sid,gmb,med,adp"
DAMIMAS_A21B_0168,val,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"M01,M03,M05,M06,M07,M08,M16,M19,M30,M31,M33,vis,sid,gmb,med,adp"
DAMIMAS_A21B_0169,val,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,"M01,M03,M05,M06,M07,M08,M16,M19,M30,M31,vis,sid,gmb,med,adp"
DAMIMAS_A21B_0170,val,0,0,0,1,1,1,0,0,0,0,0,1,1,0,1,0,1,"M06,M07,M08,vis,sid,med"
DAMIMAS_A21B_0171,val,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"M01,M03,M05,M06,M07,M08,M16,M19,M30,M31,M33,vis,sid,gmb,med,adp"
DAMIMAS_A21B_0172,val,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"M01,M03,M05,M06,M07,M08,M16,M19,M30,M31,M33,vis,sid,gmb,med,adp"
DAMIMAS_A21B_0173,val,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"M01,M03,M05,M06,M07,M08,M16,M19,M30,M31,M33,vis,sid,gmb,med,adp"
DAMIMAS_A21B_0174,val,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"M01,M03,M05,M06,M07,M08,M16,M19,M30,M31,M33,vis,sid,gmb,med,adp"
DAMIMAS_A21B_0175,val,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
DAMIMAS_A21B_0176,val,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
DAMIMAS_A21B_0177,val,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
DAMIMAS_A21B_0178,val,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"M01,M03,M05,M06,M07,M08,M16,M19,M30,M31,M33,vis,sid,gmb,med,adp"
DAMIMAS_A21B_0179,val,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"M01,M03,M05,M06,M07,M08,M16,M19,M30,M31,M33,vis,sid,gmb,med,adp"
DAMIMAS_A21B_0180,val,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,1,"M01,M03,M05,M06,M07,M08,M16,M31,M33,vis,sid,gmb,med"
DAMIMAS_A21B_0181,val,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"M01,M03,M05,M06,M07,M08,M16,M19,M30,M31,M33,vis,sid,gmb,med,adp"
DAMIMAS_A21B_0182,val,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"M01,M03,M05,M06,M07,M08,M16,M19,M30,M31,M33,vis,sid,gmb,med,adp"
DAMIMAS_A21B_0183,val,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,"M01,M03,M05,M06,M07,M08,M16,M30,M31,M33,vis,sid,gmb,med"
DAMIMAS_A21B_0184,val,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"M01,M03,M05,M06,M07,M08,M16,M19,M30,M31,M33,vis,sid,gmb,med,adp"
DAMIMAS_A21B_0185,val,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"M01,M03,M05,M06,M07,M08,M16,M19,M30,M31,M33,vis,sid,gmb,med,adp"
DAMIMAS_A21B_0186,val,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"M01,M03,M05,M06,M07,M08,M16,M19,M30,M31,M33,vis,sid,gmb,med,adp"
DAMIMAS_A21B_0187,val,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"M01,M03,M05,M06,M07,M08,M16,M19,M30,M31,M33,vis,sid,gmb,med,adp"
DAMIMAS_A21B_0188,val,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"M01,M03,M05,M06,M07,M08,M16,M19,M30,M31,M33,vis,sid,gmb,med,adp"
DAMIMAS_A21B_0189,val,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"M01,M03,M05,M06,M07,M08,M16,M19,M30,M31,M33,vis,sid,gmb,med,adp"
DAMIMAS_A21B_0190,val,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"M01,M03,M05,M06,M07,M08,M16,M19,M30,M31,M33,vis,sid,gmb,med,adp"
DAMIMAS_A21B_0191,val,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"M01,M03,M05,M06,M07,M08,M16,M19,M30,M31,M33,vis,sid,gmb,med,adp"
DAMIMAS_A21B_0192,val,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"M01,M03,M05,M06,M07,M08,M16,M19,M30,M31,M33,vis,sid,gmb,med,adp"
DAMIMAS_A21B_0193,val,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,1,"M01,M03,M05,M06,M07,M08,M30,M31,M33,vis,sid,gmb,med"
DAMIMAS_A21B_0194,test,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"M01,M03,M05,M06,M07,M08,M16,M19,M30,M31,M33,vis,sid,gmb,med,adp"
DAMIMAS_A21B_0195,test,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"M01,M03,M05,M06,M07,M08,M16,M19,M30,M31,M33,vis,sid,gmb,med,adp"
DAMIMAS_A21B_0196,test,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"M01,M03,M05,M06,M07,M08,M16,M19,M30,M31,M33,vis,sid,gmb,med,adp"
DAMIMAS_A21B_0197,test,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"M01,M03,M05,M06,M07,M08,M16,M19,M30,M31,M33,vis,sid,gmb,med,adp"
DAMIMAS_A21B_0198,test,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"M01,M03,M05,M06,M07,M08,M16,M19,M30,M31,M33,vis,sid,gmb,med,adp"
DAMIMAS_A21B_0199,test,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,"M01,M03,M05,M06,M07,M08,M16,M30,M31,M33,vis,sid,gmb,med"
DAMIMAS_A21B_0200,test,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"M01,M03,M05,M06,M07,M08,M16,M19,M30,M31,M33,vis,sid,gmb,med,adp"
DAMIMAS_A21B_0201,test,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,0,1,"M01,M03,M05,M06,M07,M08,M31,M33,vis,sid,gmb,med"
DAMIMAS_A21B_0202,test,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"M01,M03,M05,M06,M07,M08,M16,M19,M30,M31,M33,vis,sid,gmb,med,adp"
DAMIMAS_A21B_0203,test,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"M01,M03,M05,M06,M07,M08,M16,M19,M30,M31,M33,vis,sid,gmb,med,adp"
DAMIMAS_A21B_0204,test,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"M01,M03,M05,M06,M07,M08,M16,M19,M30,M31,M33,vis,sid,gmb,med,adp"
DAMIMAS_A21B_0205,test,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"M01,M03,M05,M06,M07,M08,M16,M19,M30,M31,M33,vis,sid,gmb,med,adp"
DAMIMAS_A21B_0206,test,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,"M01,M03,M05,M06,M07,M08,M16,M30,M31,M33,vis,sid,gmb,med"
DAMIMAS_A21B_0207,test,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"M01,M03,M05,M06,M07,M08,M16,M19,M30,M31,M33,vis,sid,gmb,med,adp"
DAMIMAS_A21B_0208,test,1,1,1,1,1,1,0,0,0,1,0,1,1,1,1,0,1,"M01,M03,M05,M06,M07,M08,M31,vis,sid,gmb,med"
DAMIMAS_A21B_0209,test,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"M01,M03,M05,M06,M07,M08,M16,M19,M30,M31,M33,vis,sid,gmb,med,adp"
DAMIMAS_A21B_0210,test,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"M01,M03,M05,M06,M07,M08,M16,M19,M30,M31,M33,vis,sid,gmb,med,adp"
DAMIMAS_A21B_0211,test,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"M01,M03,M05,M06,M07,M08,M16,M19,M30,M31,M33,vis,sid,gmb,med,adp"
DAMIMAS_A21B_0212,test,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"M01,M03,M05,M06,M07,M08,M16,M19,M30,M31,M33,vis,sid,gmb,med,adp"
DAMIMAS_A21B_0213,test,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"M01,M03,M05,M06,M07,M08,M16,M19,M30,M31,M33,vis,sid,gmb,med,adp"
DAMIMAS_A21B_0214,test,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
DAMIMAS_A21B_0215,test,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"M01,M03,M05,M06,M07,M08,M16,M19,M30,M31,M33,vis,sid,gmb,med,adp"
DAMIMAS_A21B_0216,test,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"M01,M03,M05,M06,M07,M08,M16,M19,M30,M31,M33,vis,sid,gmb,med,adp"
DAMIMAS_A21B_0217,test,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"M01,M03,M05,M06,M07,M08,M16,M19,M30,M31,M33,vis,sid,gmb,med,adp"
DAMIMAS_A21B_0218,test,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"M01,M03,M05,M06,M07,M08,M16,M19,M30,M31,M33,vis,sid,gmb,med,adp"
DAMIMAS_A21B_0219,test,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"M01,M03,M05,M06,M07,M08,M16,M19,M30,M31,M33,vis,sid,gmb,med,adp"
DAMIMAS_A21B_0220,test,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"M01,M03,M05,M06,M07,M08,M16,M19,M30,M31,M33,vis,sid,gmb,med,adp"
DAMIMAS_A21B_0221,test,1,0,0,0,0,0,1,1,0,1,1,0,0,0,0,1,1,"M01,M16,M19,M31,M33,adp"
DAMIMAS_A21B_0222,test,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"M01,M03,M05,M06,M07,M08,M16,M19,M30,M31,M33,vis,sid,gmb,med,adp"
DAMIMAS_A21B_0223,test,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"M01,M03,M05,M06,M07,M08,M16,M19,M30,M31,M33,vis,sid,gmb,med,adp"
DAMIMAS_A21B_0224,test,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"M01,M03,M05,M06,M07,M08,M16,M19,M30,M31,M33,vis,sid,gmb,med,adp"
DAMIMAS_A21B_0225,test,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"M01,M03,M05,M06,M07,M08,M16,M19,M30,M31,M33,vis,sid,gmb,med,adp"
DAMIMAS_A21B_0226,test,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"M01,M03,M05,M06,M07,M08,M16,M19,M30,M31,M33,vis,sid,gmb,med,adp"
DAMIMAS_A21B_0227,test,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"M01,M03,M05,M06,M07,M08,M16,M19,M30,M31,M33,vis,sid,gmb,med,adp"
DAMIMAS_A21B_0228,test,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"M01,M03,M05,M06,M07,M08,M16,M19,M30,M31,M33,vis,sid,gmb,med,adp"
DAMIMAS_A21B_0229,test,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"M01,M03,M05,M06,M07,M08,M16,M19,M30,M31,M33,vis,sid,gmb,med,adp"
DAMIMAS_A21B_0230,train,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"M01,M03,M05,M06,M07,M08,M16,M19,M30,M31,M33,vis,sid,gmb,med,adp"
DAMIMAS_A21B_0231,train,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"M01,M03,M05,M06,M07,M08,M16,M19,M30,M31,M33,vis,sid,gmb,med,adp"
DAMIMAS_A21B_0232,test,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"M01,M03,M05,M06,M07,M08,M16,M19,M30,M31,M33,vis,sid,gmb,med,adp"
DAMIMAS_A21B_0233,test,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"M01,M03,M05,M06,M07,M08,M16,M19,M30,M31,M33,vis,sid,gmb,med,adp"
DAMIMAS_A21B_0234,test,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
DAMIMAS_A21B_0235,test,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"M01,M03,M05,M06,M07,M08,M16,M19,M30,M31,M33,vis,sid,gmb,med,adp"
DAMIMAS_A21B_0236,test,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"M01,M03,M05,M06,M07,M08,M16,M19,M30,M31,M33,vis,sid,gmb,med,adp"
DAMIMAS_A21B_0237,test,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
DAMIMAS_A21B_0238,test,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"M01,M03,M05,M06,M07,M08,M16,M19,M30,M31,M33,vis,sid,gmb,med,adp"
DAMIMAS_A21B_0239,test,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"M01,M03,M05,M06,M07,M08,M16,M19,M30,M31,M33,vis,sid,gmb,med,adp"
DAMIMAS_A21B_0240,train,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"M01,M03,M05,M06,M07,M08,M16,M19,M30,M31,M33,vis,sid,gmb,med,adp"
DAMIMAS_A21B_0241,val,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"M01,M03,M05,M06,M07,M08,M16,M19,M30,M31,M33,vis,sid,gmb,med,adp"
DAMIMAS_A21B_0242,train,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"M01,M03,M05,M06,M07,M08,M16,M19,M30,M31,M33,vis,sid,gmb,med,adp"
DAMIMAS_A21B_0243,val,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
DAMIMAS_A21B_0244,train,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,0,1,"M01,M03,M05,M06,M07,M08,M16,M31,vis,sid,gmb,med"
DAMIMAS_A21B_0245,train,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,"M01,M03,M05,M06,M07,M08,M16,M19,M31,vis,sid,gmb,med,adp"
DAMIMAS_A21B_0246,test,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,"M19,adp"
DAMIMAS_A21B_0247,test,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"M01,M03,M05,M06,M07,M08,M16,M19,M30,M31,M33,vis,sid,gmb,med,adp"
DAMIMAS_A21B_0248,train,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"M01,M03,M05,M06,M07,M08,M16,M19,M30,M31,M33,vis,sid,gmb,med,adp"
DAMIMAS_A21B_0249,train,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"M01,M03,M05,M06,M07,M08,M16,M19,M30,M31,M33,vis,sid,gmb,med,adp"
DAMIMAS_A21B_0250,test,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"M01,M03,M05,M06,M07,M08,M16,M19,M30,M31,M33,vis,sid,gmb,med,adp"
DAMIMAS_A21B_0251,train,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"M01,M03,M05,M06,M07,M08,M16,M19,M30,M31,M33,vis,sid,gmb,med,adp"
DAMIMAS_A21B_0252,train,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"M01,M03,M05,M06,M07,M08,M16,M19,M30,M31,M33,vis,sid,gmb,med,adp"
DAMIMAS_A21B_0253,train,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"M01,M03,M05,M06,M07,M08,M16,M19,M30,M31,M33,vis,sid,gmb,med,adp"
DAMIMAS_A21B_0254,test,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"M01,M03,M05,M06,M07,M08,M16,M19,M30,M31,M33,vis,sid,gmb,med,adp"
DAMIMAS_A21B_0255,train,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"M01,M03,M05,M06,M07,M08,M16,M19,M30,M31,M33,vis,sid,gmb,med,adp"
DAMIMAS_A21B_0256,train,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"M01,M03,M05,M06,M07,M08,M16,M19,M30,M31,M33,vis,sid,gmb,med,adp"
DAMIMAS_A21B_0257,train,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
DAMIMAS_A21B_0258,train,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,"M16,M19,M33,adp"
DAMIMAS_A21B_0259,train,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
DAMIMAS_A21B_0260,train,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"M01,M03,M05,M06,M07,M08,M16,M19,M30,M31,M33,vis,sid,gmb,med,adp"
DAMIMAS_A21B_0261,train,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"M01,M03,M05,M06,M07,M08,M16,M19,M30,M31,M33,vis,sid,gmb,med,adp"
DAMIMAS_A21B_0262,train,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"M01,M03,M05,M06,M07,M08,M16,M19,M30,M31,M33,vis,sid,gmb,med,adp"
DAMIMAS_A21B_0263,val,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"M01,M03,M05,M06,M07,M08,M16,M19,M30,M31,M33,vis,sid,gmb,med,adp"
DAMIMAS_A21B_0264,train,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"M01,M03,M05,M06,M07,M08,M16,M19,M30,M31,M33,vis,sid,gmb,med,adp"
DAMIMAS_A21B_0265,train,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"M01,M03,M05,M06,M07,M08,M16,M19,M30,M31,M33,vis,sid,gmb,med,adp"
DAMIMAS_A21B_0266,train,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"M01,M03,M05,M06,M07,M08,M16,M19,M30,M31,M33,vis,sid,gmb,med,adp"
DAMIMAS_A21B_0267,train,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"M01,M03,M05,M06,M07,M08,M16,M19,M30,M31,M33,vis,sid,gmb,med,adp"
DAMIMAS_A21B_0268,train,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,"M01,M19,M31,adp"
DAMIMAS_A21B_0269,train,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"M01,M03,M05,M06,M07,M08,M16,M19,M30,M31,M33,vis,sid,gmb,med,adp"
DAMIMAS_A21B_0270,test,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"M01,M03,M05,M06,M07,M08,M16,M19,M30,M31,M33,vis,sid,gmb,med,adp"
DAMIMAS_A21B_0271,test,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,"M01,M03,M05,M06,M07,M08,M16,M19,M31,M33,vis,sid,gmb,med,adp"
DAMIMAS_A21B_0272,val,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"M01,M03,M05,M06,M07,M08,M16,M19,M30,M31,M33,vis,sid,gmb,med,adp"
DAMIMAS_A21B_0273,train,1,1,1,1,1,1,0,0,0,1,0,1,1,1,1,0,1,"M01,M03,M05,M06,M07,M08,M31,vis,sid,gmb,med"
DAMIMAS_A21B_0274,train,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"M01,M03,M05,M06,M07,M08,M16,M19,M30,M31,M33,vis,sid,gmb,med,adp"
DAMIMAS_A21B_0275,test,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"M01,M03,M05,M06,M07,M08,M16,M19,M30,M31,M33,vis,sid,gmb,med,adp"
DAMIMAS_A21B_0276,train,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"M01,M03,M05,M06,M07,M08,M16,M19,M30,M31,M33,vis,sid,gmb,med,adp"
DAMIMAS_A21B_0277,val,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"M01,M03,M05,M06,M07,M08,M16,M19,M30,M31,M33,vis,sid,gmb,med,adp"
DAMIMAS_A21B_0278,val,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1,"M01,M16,M19,M31,adp"
DAMIMAS_A21B_0279,test,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"M01,M03,M05,M06,M07,M08,M16,M19,M30,M31,M33,vis,sid,gmb,med,adp"
DAMIMAS_A21B_0280,test,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"M01,M03,M05,M06,M07,M08,M16,M19,M30,M31,M33,vis,sid,gmb,med,adp"
DAMIMAS_A21B_0281,train,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,"M19,adp"
DAMIMAS_A21B_0282,train,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"M01,M03,M05,M06,M07,M08,M16,M19,M30,M31,M33,vis,sid,gmb,med,adp"
DAMIMAS_A21B_0283,val,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"M01,M03,M05,M06,M07,M08,M16,M19,M30,M31,M33,vis,sid,gmb,med,adp"
DAMIMAS_A21B_0284,test,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"M01,M03,M05,M06,M07,M08,M16,M19,M30,M31,M33,vis,sid,gmb,med,adp"
DAMIMAS_A21B_0285,train,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"M01,M03,M05,M06,M07,M08,M16,M19,M30,M31,M33,vis,sid,gmb,med,adp"
DAMIMAS_A21B_0286,train,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"M01,M03,M05,M06,M07,M08,M16,M19,M30,M31,M33,vis,sid,gmb,med,adp"
DAMIMAS_A21B_0287,train,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"M01,M03,M05,M06,M07,M08,M16,M19,M30,M31,M33,vis,sid,gmb,med,adp"
DAMIMAS_A21B_0288,test,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"M01,M03,M05,M06,M07,M08,M16,M19,M30,M31,M33,vis,sid,gmb,med,adp"
DAMIMAS_A21B_0289,val,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
DAMIMAS_A21B_0290,train,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"M01,M03,M05,M06,M07,M08,M16,M19,M30,M31,M33,vis,sid,gmb,med,adp"
DAMIMAS_A21B_0291,train,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
