tree_id,source,split,n_dets,n_sides,naive_B1,naive_B2,naive_B3,naive_B4,naive_total,corrected_B1,corrected_B2,corrected_B3,corrected_B4,corrected_total,adaptive_corrected_B1,adaptive_corrected_B2,adaptive_corrected_B3,adaptive_corrected_B4,adaptive_corrected_total,density_scaled_vis_B1,density_scaled_vis_B2,density_scaled_vis_B3,density_scaled_vis_B4,density_scaled_vis_total,side_coverage_B1,side_coverage_B2,side_coverage_B3,side_coverage_B4,side_coverage_total,hybrid_vis_corr_B1,hybrid_vis_corr_B2,hybrid_vis_corr_B3,hybrid_vis_corr_B4,hybrid_vis_corr_total,visibility_B1,visibility_B2,visibility_B3,visibility_B4,visibility_total,best_visibility_grid_B1,best_visibility_grid_B2,best_visibility_grid_B3,best_visibility_grid_B4,best_visibility_grid_total,adaptive_visibility_B1,adaptive_visibility_B2,adaptive_visibility_B3,adaptive_visibility_B4,adaptive_visibility_total,class_aware_vis_B1,class_aware_vis_B2,class_aware_vis_B3,class_aware_vis_B4,class_aware_vis_total,relaxed_match_B1,relaxed_match_B2,relaxed_match_B3,relaxed_match_B4,relaxed_match_total,v6_selector_B1,v6_selector_B2,v6_selector_B3,v6_selector_B4,v6_selector_total,v7_stacking_density_B1,v7_stacking_density_B2,v7_stacking_density_B3,v7_stacking_density_B4,v7_stacking_density_total,v7_stacking_bracketed_B1,v7_stacking_bracketed_B2,v7_stacking_bracketed_B3,v7_stacking_bracketed_B4,v7_stacking_bracketed_total,_err_v7_ordinal_b3,v7_ordinal_b3_B1,v7_ordinal_b3_B2,v7_ordinal_b3_B3,v7_ordinal_b3_B4,v7_ordinal_b3_total,v8_entropy_modulated_B1,v8_entropy_modulated_B2,v8_entropy_modulated_B3,v8_entropy_modulated_B4,v8_entropy_modulated_total,v8_entropy_stacking_B1,v8_entropy_stacking_B2,v8_entropy_stacking_B3,v8_entropy_stacking_B4,v8_entropy_stacking_total,v8_b2_b4_boosted_B1,v8_b2_b4_boosted_B2,v8_b2_b4_boosted_B3,v8_b2_b4_boosted_B4,v8_b2_b4_boosted_total,v8_floor_anchor_50_B1,v8_floor_anchor_50_B2,v8_floor_anchor_50_B3,v8_floor_anchor_50_B4,v8_floor_anchor_50_total,v8_per_side_median_B1,v8_per_side_median_B2,v8_per_side_median_B3,v8_per_side_median_B4,v8_per_side_median_total,v8_side_agreement_B1,v8_side_agreement_B2,v8_side_agreement_B3,v8_side_agreement_B4,v8_side_agreement_total,v8_multi_consensus_B1,v8_multi_consensus_B2,v8_multi_consensus_B3,v8_multi_consensus_B4,v8_multi_consensus_total,v9_selector_B1,v9_selector_B2,v9_selector_B3,v9_selector_B4,v9_selector_total,v9_b2_median_v6_B1,v9_b2_median_v6_B2,v9_b2_median_v6_B3,v9_b2_median_v6_B4,v9_b2_median_v6_total,v9_median_strong5_B1,v9_median_strong5_B2,v9_median_strong5_B3,v9_median_strong5_B4,v9_median_strong5_total
DAMIMAS_A21B_0458,txt,,21,4,0,4,11,6,21,0,2,6,4,12,0,2,6,4,12,0,2,6,3,11,0,2,6,3,11,0,2,6,3,11,0,2,6,3,11,0,2,6,3,11,0,2,6,4,12,0,2,7,3,12,0,1,1,1,3,0,2,6,4,12,0,2,6,4,12,0,2,6,4,12,Y_MEDIANS not computed.,-1,-1,-1,-1,-4,0,2,6,4,12,0,2,6,4,12,0,2,6,3,11,0,2,5,3,10,0,2,4,2,8,0,2,5,3,10,0,2,4,2,8,0,2,6,4,12,0,2,6,4,12,0,2,6,3,11
DAMIMAS_A21B_0459,txt,,18,4,6,9,3,0,18,3,5,2,0,10,3,5,2,0,10,3,5,2,0,10,3,5,2,0,10,3,5,2,0,10,3,5,2,0,10,3,5,2,0,10,3,5,2,0,10,3,6,2,0,11,1,1,1,0,3,3,5,2,0,10,3,5,2,0,10,3,5,2,0,10,Y_MEDIANS not computed.,-1,-1,-1,-1,-4,3,5,2,0,10,3,5,2,0,10,3,4,2,0,9,3,4,2,0,9,2,3,1,0,6,3,4,1,0,8,2,3,1,0,6,3,5,2,0,10,3,4,2,0,9,3,4,2,0,9
DAMIMAS_A21B_0460,txt,,24,4,4,6,8,6,24,2,3,4,4,13,2,4,5,4,15,2,3,4,3,12,2,3,4,3,12,2,3,4,3,12,2,3,4,3,12,2,3,5,3,13,2,4,5,3,14,2,4,5,3,14,1,1,1,1,4,2,4,5,4,15,2,3,5,4,14,2,3,5,4,14,Y_MEDIANS not computed.,-1,-1,-1,-1,-4,2,3,5,4,14,2,3,5,4,14,2,3,5,3,13,2,3,4,4,13,2,3,3,3,11,2,3,4,3,12,2,3,3,3,11,2,4,5,4,15,2,3,5,4,14,2,3,5,4,14
DAMIMAS_A21B_0461,txt,,18,4,0,4,14,0,18,0,2,8,0,10,0,2,8,0,10,0,2,7,0,9,0,2,7,0,9,0,2,7,0,9,0,2,7,0,9,0,2,8,0,10,0,2,8,0,10,0,2,9,0,11,0,1,1,0,2,0,2,7,0,9,0,2,8,0,10,0,2,8,0,10,Y_MEDIANS not computed.,-1,-1,-1,-1,-4,0,3,8,0,11,0,3,8,0,11,0,2,8,0,10,0,2,6,0,8,0,2,4,0,6,0,2,7,0,9,0,2,4,0,6,0,2,7,0,9,0,2,7,0,9,0,2,7,0,9
DAMIMAS_A21B_0462,txt,,20,4,6,0,11,3,20,3,0,6,2,11,3,0,6,2,11,3,0,6,2,11,3,0,6,2,11,3,0,6,2,11,3,0,6,2,11,3,0,6,2,11,4,0,6,2,12,3,0,7,2,12,1,0,1,1,3,3,0,6,2,11,3,0,6,2,11,3,0,6,2,11,Y_MEDIANS not computed.,-1,-1,-1,-1,-4,3,0,6,2,11,3,0,6,2,11,3,0,6,2,11,3,0,4,2,9,2,0,3,2,7,3,0,6,2,11,2,0,3,2,7,3,0,6,2,11,3,0,6,2,11,3,0,6,2,11
DAMIMAS_A21B_0463,txt,,20,4,3,9,7,1,20,2,5,4,1,12,2,5,4,1,12,2,5,4,1,12,2,5,4,1,12,2,5,4,1,12,2,5,4,1,12,2,5,4,1,12,2,5,4,1,12,2,5,4,1,12,1,1,1,1,4,2,5,4,1,12,2,5,4,1,12,2,5,4,1,12,Y_MEDIANS not computed.,-1,-1,-1,-1,-4,2,5,4,1,12,2,5,4,1,12,2,5,4,1,12,2,4,4,1,11,1,3,3,1,8,1,4,3,1,9,1,3,3,1,8,2,5,4,1,12,2,5,4,1,12,2,5,4,1,12
DAMIMAS_A21B_0464,txt,,15,4,5,3,4,3,15,3,2,2,2,9,2,2,2,2,8,3,2,2,2,9,3,2,2,2,9,3,2,2,2,9,3,2,2,2,9,3,2,2,2,9,3,2,2,2,9,3,2,2,2,9,1,1,1,1,4,2,2,2,2,8,2,2,2,2,8,2,2,2,2,8,Y_MEDIANS not computed.,-1,-1,-1,-1,-4,2,2,2,2,8,2,2,2,2,8,2,1,2,2,7,2,2,2,2,8,2,1,1,2,6,2,1,2,2,7,2,1,1,2,6,2,2,2,2,8,2,2,2,2,8,2,2,2,2,8
DAMIMAS_A21B_0465,txt,,13,4,5,3,4,1,13,3,2,2,1,8,2,2,2,1,7,3,2,2,1,8,3,2,2,1,8,3,2,2,1,8,3,2,2,1,8,3,2,2,1,8,3,2,2,1,8,3,2,2,1,8,1,1,1,1,4,2,2,2,1,7,2,2,2,1,7,2,2,2,1,7,Y_MEDIANS not computed.,-1,-1,-1,-1,-4,2,2,2,1,7,2,2,2,1,7,2,1,2,1,6,2,2,2,1,7,2,1,2,1,6,2,1,2,1,6,2,1,2,1,6,2,2,2,1,7,2,2,2,1,7,2,2,2,1,7
DAMIMAS_A21B_0466,txt,,11,4,0,0,8,3,11,0,0,4,2,6,0,0,4,2,6,0,0,4,2,6,0,0,4,2,6,0,0,4,2,6,0,0,4,2,6,0,0,4,2,6,0,0,4,2,6,0,0,5,2,7,0,0,1,1,2,0,0,4,2,6,0,0,4,2,6,0,0,4,2,6,Y_MEDIANS not computed.,-1,-1,-1,-1,-4,0,0,4,2,6,0,0,4,2,6,0,0,4,2,6,0,0,4,2,6,0,0,3,2,5,0,0,3,2,5,0,0,3,2,5,0,0,4,2,6,0,0,4,2,6,0,0,4,2,6
DAMIMAS_A21B_0467,txt,,17,4,3,8,5,1,17,2,4,3,1,10,1,4,3,1,9,2,4,3,1,10,2,4,3,1,10,2,4,3,1,10,2,4,3,1,10,2,4,3,1,10,2,5,3,1,11,2,5,3,1,11,1,1,1,1,4,1,4,3,1,9,1,4,3,1,9,1,4,3,1,9,Y_MEDIANS not computed.,-1,-1,-1,-1,-4,2,4,3,1,10,2,4,3,1,10,1,4,3,1,9,1,4,3,1,9,1,3,2,1,7,1,4,2,1,8,1,3,2,1,7,1,4,3,1,9,1,4,3,1,9,1,4,3,1,9
DAMIMAS_A21B_0468,txt,,20,4,4,2,7,7,20,2,1,4,4,11,2,1,4,4,11,2,1,4,4,11,2,1,4,4,11,2,1,4,4,11,2,1,4,4,11,2,1,4,4,11,2,1,4,4,11,2,1,4,4,11,1,1,1,1,4,2,1,4,4,11,2,1,4,4,11,2,1,4,4,11,Y_MEDIANS not computed.,-1,-1,-1,-1,-4,2,1,4,4,11,2,1,4,4,11,2,1,4,4,11,2,1,4,3,10,1,1,3,2,7,2,1,3,4,10,1,1,3,2,7,2,1,4,4,11,2,1,4,4,11,2,1,4,4,11
DAMIMAS_A21B_0469,txt,,20,4,0,5,11,4,20,0,3,6,2,11,0,3,6,2,11,0,3,6,2,11,0,3,6,2,11,0,3,6,2,11,0,3,6,2,11,0,3,6,2,11,0,3,6,2,11,0,3,7,2,12,0,1,1,1,3,0,3,6,2,11,0,3,6,2,11,0,3,6,2,11,Y_MEDIANS not computed.,-1,-1,-1,-1,-4,0,3,6,2,11,0,3,6,2,11,0,2,6,2,10,0,3,5,2,10,0,2,4,1,7,0,2,5,2,9,0,2,4,1,7,0,3,6,2,11,0,3,6,2,11,0,3,6,2,11
DAMIMAS_A21B_0470,txt,,22,4,4,7,6,5,22,2,4,3,3,12,2,4,3,3,12,2,4,3,3,12,2,4,3,3,12,2,4,3,3,12,2,4,3,3,12,2,4,3,3,12,2,4,4,3,13,2,4,4,3,13,1,1,1,1,4,2,4,3,3,12,2,4,3,3,12,2,4,3,3,12,Y_MEDIANS not computed.,-1,-1,-1,-1,-4,2,4,4,3,13,2,4,4,3,13,2,4,3,3,12,2,4,3,3,12,2,3,3,2,10,2,3,3,2,10,2,3,3,2,10,2,4,3,3,12,2,4,3,3,12,2,4,3,3,12
DAMIMAS_A21B_0471,txt,,26,4,3,10,10,3,26,2,6,6,2,16,2,6,6,2,16,2,5,5,2,14,2,5,5,2,14,2,5,5,2,14,2,5,5,2,14,2,6,6,2,16,2,6,6,2,16,2,6,6,2,16,1,1,1,1,4,2,6,6,2,16,2,6,6,2,16,2,6,6,2,16,Y_MEDIANS not computed.,-1,-1,-1,-1,-4,2,6,6,2,16,2,6,6,2,16,2,5,6,2,15,2,4,5,2,13,1,3,4,2,10,1,5,5,2,13,1,3,4,2,10,2,6,6,2,16,2,5,6,2,15,2,5,6,2,15
DAMIMAS_A21B_0472,txt,,24,4,0,8,7,9,24,0,4,4,5,13,0,5,4,6,15,0,4,4,5,13,0,4,4,5,13,0,4,4,5,13,0,4,4,5,13,0,5,4,5,14,0,5,4,5,14,0,5,4,5,14,0,1,1,1,3,0,5,4,6,15,0,5,4,5,14,0,5,4,5,14,Y_MEDIANS not computed.,-1,-1,-1,-1,-4,0,5,4,6,15,0,5,4,6,15,0,4,4,5,13,0,4,4,4,12,0,3,3,3,9,0,4,3,5,12,0,3,3,3,9,0,5,4,6,15,0,4,4,6,14,0,4,4,5,13
DAMIMAS_A21B_0473,txt,,11,4,3,2,6,0,11,2,1,3,0,6,1,1,3,0,5,2,1,3,0,6,2,1,3,0,6,2,1,3,0,6,2,1,3,0,6,2,1,3,0,6,2,1,3,0,6,2,1,4,0,7,1,1,1,0,3,1,1,3,0,5,1,1,3,0,5,1,1,3,0,5,Y_MEDIANS not computed.,-1,-1,-1,-1,-4,2,1,3,0,6,2,1,3,0,6,1,1,3,0,5,1,1,3,0,5,1,1,2,0,4,1,1,3,0,5,1,1,2,0,4,1,1,3,0,5,1,1,3,0,5,1,1,3,0,5
DAMIMAS_A21B_0474,txt,,22,4,4,4,8,6,22,2,2,4,4,12,2,2,5,4,13,2,2,4,3,11,2,2,4,4,12,2,2,4,3,11,2,2,4,3,11,2,2,4,3,11,2,2,5,4,13,2,2,5,3,12,1,1,1,1,4,2,2,5,4,13,2,2,4,4,12,2,2,4,4,12,Y_MEDIANS not computed.,-1,-1,-1,-1,-4,2,3,4,4,13,2,3,4,4,13,2,2,4,4,12,2,2,4,4,12,1,2,4,4,11,2,2,4,4,12,1,2,4,4,11,2,2,5,4,13,2,2,5,4,13,2,2,4,4,12
DAMIMAS_A21B_0475,txt,,19,4,0,11,6,2,19,0,6,3,1,10,0,6,3,1,10,0,6,3,1,10,0,6,3,1,10,0,6,3,1,10,0,6,3,1,10,0,6,3,1,10,0,6,4,1,11,0,7,4,1,12,0,1,1,1,3,0,6,3,1,10,0,6,3,1,10,0,6,3,1,10,Y_MEDIANS not computed.,-1,-1,-1,-1,-4,0,6,3,1,10,0,6,3,1,10,0,5,3,1,9,0,4,3,1,8,0,3,2,1,6,0,5,3,1,9,0,3,2,1,6,0,6,3,1,10,0,5,3,1,9,0,5,3,1,9
DAMIMAS_A21B_0476,txt,,16,4,0,6,7,3,16,0,3,4,2,9,0,3,4,2,9,0,3,4,2,9,0,3,4,2,9,0,3,4,2,9,0,3,4,2,9,0,3,4,2,9,0,3,4,2,9,0,4,4,2,10,0,1,1,1,3,0,3,4,2,9,0,3,4,2,9,0,3,4,2,9,Y_MEDIANS not computed.,-1,-1,-1,-1,-4,0,3,4,2,9,0,3,4,2,9,0,3,4,2,9,0,3,3,2,8,0,3,2,2,7,0,3,4,2,9,0,3,2,2,7,0,3,4,2,9,0,3,4,2,9,0,3,4,2,9
DAMIMAS_A21B_0477,txt,,10,4,0,0,9,1,10,0,0,5,1,6,0,0,5,1,6,0,0,5,1,6,0,0,5,1,6,0,0,5,1,6,0,0,5,1,6,0,0,5,1,6,0,0,5,1,6,0,0,6,1,7,0,0,1,1,2,0,0,5,1,6,0,0,4,1,5,0,0,4,1,5,Y_MEDIANS not computed.,-1,-1,-1,-1,-4,0,0,5,1,6,0,0,5,1,6,0,0,4,1,5,0,0,4,1,5,0,0,3,1,4,0,0,4,1,5,0,0,3,1,4,0,0,5,1,6,0,0,5,1,6,0,0,4,1,5
DAMIMAS_A21B_0478,txt,,27,4,6,3,8,10,27,3,2,4,6,15,3,2,5,6,16,3,2,4,5,14,3,2,4,5,14,3,2,4,5,14,3,2,4,5,14,3,2,5,6,16,4,2,5,6,17,3,2,5,5,15,1,1,1,1,4,3,2,5,6,16,3,2,5,6,16,3,2,5,6,16,Y_MEDIANS not computed.,-1,-1,-1,-1,-4,3,2,5,6,16,3,2,5,6,16,3,2,5,6,16,3,2,4,5,14,2,2,3,3,10,3,2,4,6,15,2,2,3,3,10,3,2,5,6,16,3,2,5,6,16,3,2,5,6,16
DAMIMAS_A21B_0479,txt,,20,4,1,9,7,3,20,1,5,4,2,12,1,5,4,2,12,1,5,4,2,12,1,5,4,2,12,1,5,4,2,12,1,5,4,2,12,1,5,4,2,12,1,5,4,2,12,1,6,4,2,13,1,1,1,1,4,1,5,4,2,12,1,5,4,2,12,1,5,4,2,12,Y_MEDIANS not computed.,-1,-1,-1,-1,-4,1,5,4,2,12,1,5,4,2,12,1,4,4,2,11,1,4,3,2,10,1,3,2,1,7,1,4,4,2,11,1,3,2,1,7,1,5,4,2,12,1,4,4,2,11,1,4,4,2,11
DAMIMAS_A21B_0480,txt,,23,4,3,5,6,9,23,2,3,3,5,13,2,3,3,6,14,2,3,3,5,13,2,3,3,5,13,2,3,3,5,13,2,3,3,5,13,2,3,3,5,13,2,3,4,5,14,2,3,4,5,14,1,1,1,1,4,2,3,3,6,14,2,3,3,5,13,2,3,3,5,13,Y_MEDIANS not computed.,-1,-1,-1,-1,-4,2,3,3,5,13,2,3,3,5,13,2,3,3,5,13,2,3,3,4,12,1,2,2,3,8,1,2,3,5,11,1,2,2,3,8,2,3,3,6,14,2,3,3,6,14,2,3,3,5,13
DAMIMAS_A21B_0481,txt,,13,4,1,3,8,1,13,1,2,4,1,8,0,2,4,1,7,1,2,4,1,8,1,2,4,1,8,1,2,4,1,8,1,2,4,1,8,1,2,5,1,9,1,2,4,1,8,1,2,5,1,9,1,1,1,1,4,0,2,4,1,7,0,2,4,1,7,1,2,4,1,8,Y_MEDIANS not computed.,-1,-1,-1,-1,-4,1,2,4,1,8,1,2,4,1,8,1,2,4,1,8,1,2,3,1,7,1,2,2,1,6,1,2,4,1,8,1,2,2,1,6,0,2,4,1,7,0,2,4,1,7,1,2,4,1,8
DAMIMAS_A21B_0482,txt,,24,4,2,5,7,10,24,1,3,4,6,14,1,3,4,6,14,1,3,4,5,13,1,3,4,5,13,1,3,4,5,13,1,3,4,5,13,1,3,4,6,14,1,3,4,6,14,1,3,4,5,13,1,1,1,1,4,1,3,4,6,14,1,3,4,6,14,1,3,4,6,14,Y_MEDIANS not computed.,-1,-1,-1,-1,-4,1,3,4,7,15,1,3,4,7,15,1,3,4,6,14,1,3,4,5,13,1,2,3,4,10,1,2,3,5,11,1,2,3,4,10,1,3,4,6,14,1,3,4,6,14,1,3,4,6,14
DAMIMAS_A21B_0483,txt,,20,4,4,9,5,2,20,2,5,3,1,11,2,5,3,1,11,2,5,3,1,11,2,5,3,1,11,2,5,3,1,11,2,5,3,1,11,2,5,3,1,11,2,5,3,1,11,2,6,3,1,12,1,1,1,1,4,2,5,3,1,11,2,5,3,1,11,2,5,3,1,11,Y_MEDIANS not computed.,-1,-1,-1,-1,-4,2,5,3,1,11,2,5,3,1,11,2,5,3,1,11,2,4,3,1,10,2,3,3,1,9,2,4,3,1,10,2,3,3,1,9,2,5,3,1,11,2,5,3,1,11,2,5,3,1,11
DAMIMAS_A21B_0484,txt,,18,4,2,7,4,5,18,1,4,2,3,10,1,4,2,3,10,1,4,2,3,10,1,4,2,3,10,1,4,2,3,10,1,4,2,3,10,1,4,2,3,10,1,4,2,3,10,1,4,3,3,11,2,1,1,1,5,1,4,2,3,10,1,4,2,3,10,1,4,2,3,10,Y_MEDIANS not computed.,-1,-1,-1,-1,-4,1,4,2,3,10,1,4,2,3,10,1,4,2,3,10,1,3,2,3,9,1,2,2,2,7,1,4,2,2,9,1,2,2,2,7,1,4,2,3,10,1,4,2,3,10,1,4,2,3,10
DAMIMAS_A21B_0485,txt,,20,4,2,4,11,3,20,1,2,6,2,11,1,2,6,2,11,1,2,6,2,11,1,2,6,2,11,1,2,6,2,11,1,2,6,2,11,1,2,6,2,11,1,2,6,2,11,1,2,7,2,12,1,1,1,1,4,1,2,6,2,11,1,2,6,2,11,1,2,6,2,11,Y_MEDIANS not computed.,-1,-1,-1,-1,-4,1,2,6,2,11,1,2,6,2,11,1,2,6,2,11,1,2,5,2,10,1,2,4,1,8,1,2,5,2,10,1,2,4,1,8,1,2,6,2,11,1,2,6,2,11,1,2,6,2,11
DAMIMAS_A21B_0486,txt,,22,4,0,4,10,8,22,0,2,6,5,13,0,2,6,5,13,0,2,5,4,11,0,2,5,4,11,0,2,5,4,11,0,2,5,4,11,0,2,6,5,13,0,2,6,5,13,0,2,6,4,12,0,1,1,1,3,0,2,6,5,13,0,2,5,5,12,0,2,5,5,12,Y_MEDIANS not computed.,-1,-1,-1,-1,-4,0,2,5,5,12,0,2,5,5,12,0,2,5,4,11,0,2,4,4,10,0,2,3,3,8,0,2,5,4,11,0,2,3,3,8,0,2,6,5,13,0,2,6,5,13,0,2,5,4,11
DAMIMAS_A21B_0487,txt,,20,4,0,10,9,1,20,0,6,5,1,12,0,6,5,1,12,0,5,5,1,11,0,5,5,1,11,0,5,5,1,11,0,5,5,1,11,0,6,5,1,12,0,6,5,1,12,0,6,5,1,12,0,1,1,1,3,0,6,5,1,12,0,5,5,1,11,0,5,5,1,11,Y_MEDIANS not computed.,-1,-1,-1,-1,-4,0,5,5,1,11,0,5,5,1,11,0,5,5,1,11,0,4,4,1,9,0,3,3,1,7,0,5,4,1,10,0,3,3,1,7,0,6,5,1,12,0,5,5,1,11,0,5,5,1,11
DAMIMAS_A21B_0488,txt,,17,4,0,7,5,5,17,0,4,3,3,10,0,4,3,3,10,0,4,3,3,10,0,4,3,3,10,0,4,3,3,10,0,4,3,3,10,0,4,3,3,10,0,4,3,3,10,0,4,3,3,10,0,1,1,1,3,0,4,3,3,10,0,4,3,3,10,0,4,3,3,10,Y_MEDIANS not computed.,-1,-1,-1,-1,-4,0,4,3,3,10,0,4,3,3,10,0,4,3,3,10,0,4,3,3,10,0,3,2,2,7,0,3,2,2,7,0,3,2,2,7,0,4,3,3,10,0,4,3,3,10,0,4,3,3,10
DAMIMAS_A21B_0489,txt,,20,4,0,0,17,3,20,0,0,9,2,11,0,0,10,2,12,0,0,9,2,11,0,0,9,2,11,0,0,9,2,11,0,0,9,2,11,0,0,10,2,12,0,0,10,2,12,0,0,10,2,12,0,0,1,1,2,0,0,9,2,11,0,0,9,2,11,0,0,9,2,11,Y_MEDIANS not computed.,-1,-1,-1,-1,-4,0,0,10,2,12,0,0,10,2,12,0,0,9,2,11,0,0,7,2,9,0,0,5,1,6,0,0,9,2,11,0,0,5,1,6,0,0,9,2,11,0,0,9,2,11,0,0,9,2,11
DAMIMAS_A21B_0490,txt,,27,4,7,1,9,10,27,4,1,5,6,16,4,1,5,6,16,4,1,5,5,15,4,1,5,5,15,4,1,5,5,15,4,1,5,5,15,4,1,5,6,16,4,1,5,6,16,4,1,6,5,16,1,1,1,1,4,4,1,6,5,16,4,1,5,6,16,4,1,5,6,16,Y_MEDIANS not computed.,-1,-1,-1,-1,-4,4,1,5,6,16,4,1,5,6,16,4,1,5,6,16,3,1,5,5,14,2,1,4,4,11,3,1,4,5,13,2,1,4,4,11,4,1,6,5,16,4,1,6,5,16,4,1,5,5,15
DAMIMAS_A21B_0491,txt,,20,4,5,8,7,0,20,3,4,4,0,11,3,5,4,0,12,3,4,4,0,11,3,4,4,0,11,3,4,4,0,11,3,4,4,0,11,3,5,4,0,12,3,5,4,0,12,3,5,4,0,12,1,1,1,0,3,3,5,4,0,12,2,4,4,0,10,3,4,4,0,11,Y_MEDIANS not computed.,-1,-1,-1,-1,-4,3,4,4,0,11,3,4,4,0,11,3,4,4,0,11,3,3,3,0,9,3,2,2,0,7,3,4,4,0,11,3,2,2,0,7,3,5,4,0,12,3,4,4,0,11,3,4,4,0,11
DAMIMAS_A21B_0492,txt,,19,4,3,5,6,5,19,2,3,3,3,11,2,3,3,3,11,2,3,3,3,11,2,3,3,3,11,2,3,3,3,11,2,3,3,3,11,2,3,3,3,11,2,3,4,3,12,2,3,4,3,12,1,1,1,1,4,2,3,3,3,11,2,3,3,3,11,2,3,3,3,11,Y_MEDIANS not computed.,-1,-1,-1,-1,-4,2,3,3,3,11,2,3,3,3,11,2,3,3,3,11,2,3,3,3,11,1,2,3,2,8,1,2,3,2,8,1,2,3,2,8,2,3,3,3,11,2,3,3,3,11,2,3,3,3,11
DAMIMAS_A21B_0493,txt,,19,4,2,7,6,4,19,1,4,3,2,10,1,4,3,2,10,1,4,3,2,10,1,4,3,2,10,1,4,3,2,10,1,4,3,2,10,1,4,3,2,10,1,4,4,2,11,1,4,4,2,11,1,1,1,1,4,1,4,3,2,10,1,4,3,2,10,1,4,3,2,10,Y_MEDIANS not computed.,-1,-1,-1,-1,-4,1,4,3,2,10,1,4,3,2,10,1,4,3,2,10,1,4,3,2,10,1,3,2,1,7,1,3,3,2,9,1,3,2,1,7,1,4,3,2,10,1,4,3,2,10,1,4,3,2,10
DAMIMAS_A21B_0494,txt,,26,4,4,3,7,12,26,2,2,4,7,15,2,2,4,8,16,2,2,4,6,14,2,2,4,6,14,2,2,4,7,15,2,2,4,6,14,2,2,4,7,15,2,2,4,7,15,2,2,4,6,14,1,1,1,1,4,2,2,4,8,16,2,2,4,7,15,2,2,4,7,15,Y_MEDIANS not computed.,-1,-1,-1,-1,-4,2,2,4,7,15,2,2,4,7,15,2,2,4,7,15,2,2,4,6,14,2,1,3,4,10,2,2,3,6,13,2,1,3,4,10,2,2,4,8,16,2,2,4,8,16,2,2,4,7,15
DAMIMAS_A21B_0495,txt,,18,4,2,9,7,0,18,1,5,4,0,10,1,5,4,0,10,1,5,4,0,10,1,5,4,0,10,1,5,4,0,10,1,5,4,0,10,1,5,4,0,10,1,5,4,0,10,1,6,4,0,11,1,1,1,0,3,1,5,4,0,10,1,5,4,0,10,1,5,4,0,10,Y_MEDIANS not computed.,-1,-1,-1,-1,-4,1,5,4,0,10,1,5,4,0,10,1,4,4,0,9,1,4,3,0,8,1,3,2,0,6,1,4,4,0,9,1,3,2,0,6,1,5,4,0,10,1,4,4,0,9,1,4,4,0,9
DAMIMAS_A21B_0496,txt,,19,4,3,5,4,7,19,2,3,2,4,11,2,3,2,4,11,2,3,2,4,11,2,3,2,4,11,2,3,2,4,11,2,3,2,4,11,2,3,2,4,11,2,3,2,4,11,2,3,2,4,11,1,1,1,1,4,2,3,2,4,11,1,3,2,4,10,1,3,2,4,10,Y_MEDIANS not computed.,-1,-1,-1,-1,-4,2,3,2,4,11,2,3,2,4,11,1,2,2,4,9,1,3,2,4,10,1,2,2,3,8,1,2,2,3,8,1,2,2,3,8,2,3,2,4,11,2,3,2,4,11,1,3,2,4,10
DAMIMAS_A21B_0497,txt,,26,4,2,5,15,4,26,1,3,8,2,14,1,3,9,3,16,1,3,8,2,14,1,3,8,2,14,1,3,8,2,14,1,3,8,2,14,1,3,9,2,15,1,3,9,2,15,1,3,9,2,15,1,1,1,1,4,1,3,9,2,15,1,3,9,3,16,1,3,9,3,16,Y_MEDIANS not computed.,-1,-1,-1,-1,-4,1,3,9,3,16,1,3,9,3,16,1,3,9,2,15,1,3,7,3,14,1,2,5,2,10,1,2,8,2,13,1,2,5,2,10,1,3,9,2,15,1,3,9,2,15,1,3,9,2,15
DAMIMAS_A21B_0498,txt,,28,4,7,2,5,14,28,4,1,3,8,16,4,1,3,9,17,4,1,3,7,15,4,1,3,7,15,4,1,3,8,16,4,1,3,7,15,4,1,3,8,16,4,1,3,8,16,4,1,3,7,15,1,1,1,1,4,4,1,3,9,17,4,1,3,9,17,4,1,3,9,17,Y_MEDIANS not computed.,-1,-1,-1,-1,-4,4,1,3,9,17,4,1,3,9,17,4,1,3,8,16,3,1,3,7,14,2,1,3,5,11,3,1,3,8,15,2,1,3,5,11,4,1,3,9,17,4,1,3,9,17,4,1,3,8,16
DAMIMAS_A21B_0499,txt,,23,4,4,8,8,3,23,2,4,4,2,12,2,5,5,2,14,2,4,4,2,12,2,4,4,2,12,2,4,4,2,12,2,4,4,2,12,2,5,5,2,14,2,5,5,2,14,2,5,5,2,14,1,1,1,1,4,2,5,5,2,14,2,4,5,2,13,2,4,5,2,13,Y_MEDIANS not computed.,-1,-1,-1,-1,-4,2,4,5,2,13,2,4,5,2,13,2,4,5,2,13,2,3,3,2,10,1,2,2,1,6,2,4,5,2,13,1,2,2,1,6,2,5,5,2,14,2,4,5,2,13,2,4,5,2,13
